#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"3901","83","47","true","3","1787","23","66"
"767","13","59","true","3","729","3","25"
"533","13","41","true","3","196","3","23"
"6497","89","73","true","3","2264","4","26"
"817","43","19","true","3","514","6","21"
"4717","53","89","true","3","4362","11","45"
"1927","47","41","true","3","1272","4","23"
"731","17","43","true","3","256","6","27"
"703","37","19","703","3","1","6","36"
"2623","61","43","true","3","1526","5","20"
"2881","43","67","true","3","947","7","38"
"1891","31","61","1891","3","1","5","19"
"871","67","13","true","3","729","3","33"
"2279","43","53","true","3","990","7","28"
"1763","41","43","true","3","575","4","23"
"3071","37","83","true","3","630","6","21"
"3431","47","73","true","3","2118","4","24"
"2257","37","61","true","3","306","5","188"
"4171","43","97","true","3","3008","6","55"
"901","17","53","true","3","766","6","164"
"7921","89","89","true","3","802","11","101"
"3071","83","37","true","3","630","6","24"
"3599","61","59","true","3","2441","5","22"
"4717","89","53","true","3","4362","11","33"
"3233","61","53","true","3","916","5","20"
"1513","17","89","true","3","358","6","21"
"2059","29","71","2059","3","1","7","46"
"629","37","17","629","3","1","6","21"
"2231","97","23","true","3","680","6","30"
"1207","71","17","true","3","103","6","50"
"4399","53","83","true","3","1326","13","47"
"3403","83","41","true","3","1641","4","35"
"6497","73","89","true","3","2264","4","41"
"2537","43","59","true","3","517","7","22"
"473","43","11","true","3","408","5","30"
"1003","17","59","true","3","902","6","37"
"2923","79","37","true","3","223","6","20"
"899","31","29","true","3","94","5","26"
"2881","67","43","true","3","947","7","37"
"803","73","11","true","3","147","4","25"
"3589","97","37","3589","3","1","6","38"
"299","13","23","true","3","131","3","20"
"377","13","29","true","3","352","3","33"
"2021","47","43","true","3","732","7","39"
"391","23","17","true","3","358","6","29"
"2291","29","79","true","3","146","7","23"
"407","37","11","true","3","232","5","23"
"2923","79","37","true","3","223","6","27"
"2809","53","53","true","3","2015","13","31"
"2573","31","83","true","3","621","5","29"
"4331","71","61","true","3","3783","5","28"
"1403","61","23","true","3","123","5","37"
"2419","41","59","true","3","1846","4","18"
"1387","73","19","true","3","1242","4","30"
"1261","97","13","true","3","729","3","25"
"1891","61","31","1891","3","1","5","21"
"1241","17","73","true","3","220","4","44"
"3139","73","43","true","3","1607","4","22"
"4187","79","53","4187","3","1","13","38"
"1027","13","79","true","3","729","3","41"
"611","13","47","true","3","118","3","43"
"1711","29","59","true","3","871","7","43"
"1513","17","89","true","3","358","6","21"
"5893","71","83","true","3","4190","7","53"
"3713","79","47","true","3","2450","13","31"
"2201","31","71","true","3","1582","5","36"
"1207","17","71","true","3","103","6","36"
"2501","41","61","true","3","2338","4","25"
"2537","59","43","true","3","517","7","22"
"1387","19","73","true","3","1242","4","172"
"4757","67","71","true","3","143","7","433"
"7663","79","97","true","3","6306","6","41"
"1333","43","31","true","3","838","5","22"
"391","23","17","true","3","358","6","62"
"1763","43","41","true","3","575","4","36"
"8633","89","97","true","3","7567","6","22"
"2747","41","67","true","3","411","4","19"
"1261","97","13","true","3","729","3","42"
"3239","41","79","true","3","1723","4","35"
"2231","97","23","true","3","680","6","36"
"1763","43","41","true","3","575","4","41"
"3233","53","61","true","3","916","5","32"
"1349","19","71","true","3","742","6","100"
"3233","61","53","true","3","916","5","30"
"3869","73","53","true","3","3651","4","45"
"2501","41","61","true","3","2338","4","25"
"2407","29","83","true","3","1451","7","23"
"2407","29","83","true","3","1451","7","44"
"4717","89","53","true","3","4362","11","52"
"1633","71","23","true","3","285","7","26"
"1007","19","53","true","3","77","6","47"
"923","13","71","true","3","729","3","18"
"2581","89","29","true","3","929","7","39"
"451","41","11","true","3","411","4","25"
"1681","41","41","true","3","1190","4","18"
"731","43","17","true","3","256","6","20"
"533","41","13","true","3","196","3","26"
"589","19","31","true","3","125","5","35"
"2759","31","89","true","3","2140","5","21"
"1769","29","61","true","3","123","5","350"
"529","23","23","true","3","139","11","29"
"6889","83","83","true","3","1578","41","289"
"3397","79","43","true","3","2753","7","32"
"323","17","19","323","3","1","6","59"
"2449","31","79","true","3","2264","5","36"
"1411","83","17","true","3","630","6","21"
"589","31","19","true","3","125","5","19"
"3713","79","47","true","3","2450","13","186"
"5041","71","71","true","3","2273","7","104"
"3589","97","37","3589","3","1","6","25"
"6889","83","83","true","3","1578","41","79"
"781","11","71","true","3","375","5","28"
"3827","43","89","true","3","1463","7","34"
"2911","71","41","true","3","2379","4","34"
"361","19","19","true","3","324","6","31"
"781","71","11","true","3","375","5","31"
"1189","41","29","true","3","575","4","25"
"3589","97","37","3589","3","1","6","70"
"517","11","47","true","3","243","5","21"
"1517","37","41","true","3","1395","4","27"
"9409","97","97","true","3","389","6","36"
"803","73","11","true","3","147","4","173"
"4189","71","59","true","3","3054","7","37"
"1121","59","19","true","3","666","6","23"
"3233","53","61","true","3","916","5","22"
"4183","47","89","true","3","802","11","39"
"1247","29","43","1247","3","1","7","103"
"649","11","59","true","3","199","5","35"
"5251","89","59","true","3","4985","11","30"
"5041","71","71","true","3","2273","7","34"
"1763","41","43","true","3","575","4","20"
"2117","73","29","true","3","1242","4","163"
"5293","79","67","true","3","1274","11","41"
"1387","73","19","true","3","1242","4","22"
"3721","61","61","true","3","1587","5","21"
"1007","53","19","true","3","77","6","44"
"4819","79","61","true","3","3844","5","27"
"2809","53","53","true","3","2015","13","164"
"1537","29","53","true","3","407","7","51"
"869","79","11","true","3","210","5","182"
"671","61","11","671","3","1","5","158"
"629","37","17","629","3","1","6","1025"
"3649","89","41","true","3","1641","4","169"
"1943","29","67","true","3","813","7","158"
"697","17","41","true","3","288","4","152"
"1739","37","47","true","3","260","6","155"
"1691","19","89","true","3","1426","6","156"
"6497","89","73","true","3","2264","4","2336"
"253","23","11","true","3","100","5","27"
"1343","79","17","true","3","460","6","43"
"989","23","43","true","3","216","7","31"
"6889","83","83","true","3","1578","41","74"
"2537","43","59","true","3","517","7","30"
"5893","83","71","true","3","4190","7","27"
"1643","31","53","true","3","280","5","19"
"1849","43","43","true","3","1076","7","43"
"3431","73","47","true","3","2118","4","36"
"4399","53","83","true","3","1326","13","48"
"4187","79","53","4187","3","1","13","30"
"247","13","19","true","3","235","3","22"
"6319","71","89","true","3","5468","7","28"
"1501","19","79","true","3","381","6","21"
"8633","97","89","true","3","7567","6","22"
"6059","73","83","true","3","147","4","28"
"589","19","31","true","3","125","5","31"
"913","11","83","true","3","870","5","21"
"1541","23","67","1541","3","1","11","42"
"551","29","19","true","3","286","6","25"
"4819","79","61","true","3","3844","5","53"
"2923","37","79","true","3","223","6","22"
"713","23","31","true","3","652","5","26"
"4171","43","97","true","3","3008","6","29"
"3239","79","41","true","3","1723","4","35"
"869","11","79","true","3","210","5","58"
"1357","23","59","true","3","737","11","48"
"629","37","17","629","3","1","6","44"
"1081","23","47","true","3","990","11","28"
"2881","67","43","true","3","947","7","28"
"703","37","19","703","3","1","6","43"
"5723","59","97","true","3","4560","6","29"
"923","13","71","true","3","729","3","25"
"5329","73","73","true","3","2410","4","25"
"737","67","11","true","3","89","5","25"
"377","29","13","true","3","352","3","22"
"2279","53","43","true","3","990","7","34"
"817","43","19","true","3","514","6","29"
"2209","47","47","true","3","518","23","214"
"3053","43","71","3053","3","1","7","49"
"713","23","31","true","3","652","5","26"
"979","89","11","true","3","716","5","65"
"4559","97","47","true","3","777","6","41"
"2279","53","43","true","3","990","7","56"
"4087","61","67","true","3","1831","5","43"
"481","13","37","true","3","248","3","42"
"779","41","19","true","3","83","4","24"
"1079","83","13","true","3","729","3","17"
"3569","83","43","true","3","1119","7","38"
"533","13","41","true","3","196","3","17"
"3551","67","53","true","3","1341","11","51"
"221","17","13","true","3","66","3","17"
"2993","73","41","2993","3","1","4","41"
"1363","47","29","true","3","262","7","22"
"5561","67","83","true","3","1877","11","32"
"713","23","31","true","3","652","5","45"
"731","17","43","true","3","256","6","22"
"1207","71","17","true","3","103","6","38"
"2117","73","29","true","3","1242","4","44"
"1679","73","23","true","3","147","4","22"
"2479","37","67","true","3","963","6","29"
"6241","79","79","true","3","3319","13","41"
"2419","59","41","true","3","1846","4","27"
"1829","59","31","true","3","435","5","42"
"2257","37","61","true","3","306","5","27"
"3053","43","71","3053","3","1","7","53"
"2881","67","43","true","3","947","7","38"
"1643","31","53","true","3","280","5","19"
"5963","67","89","5963","3","1","11","27"
"209","19","11","true","3","144","5","42"
"799","47","17","true","3","307","6","28"
"1189","41","29","true","3","575","4","26"
"1247","43","29","1247","3","1","7","24"
"1763","43","41","true","3","575","4","26"
"2257","61","37","true","3","306","5","25"
"649","11","59","true","3","199","5","51"
"2291","79","29","true","3","146","7","37"
"2993","41","73","2993","3","1","4","20"
"1349","71","19","true","3","742","6","36"
"2047","23","89","2047","3","1","11","45"
"289","17","17","true","3","137","6","56"
"6319","71","89","true","3","5468","7","31"
"3127","59","53","true","3","3075","13","31"
"671","11","61","671","3","1","5","235"
"517","11","47","true","3","243","5","1200"
"1147","31","37","true","3","528","5","28"
"2201","71","31","true","3","1582","5","29"
"611","13","47","true","3","118","3","24"
"1829","31","59","true","3","435","5","40"
"793","61","13","true","3","729","3","26"
"8051","83","97","true","3","3784","6","38"
"7081","73","97","true","3","6498","4","44"
"2257","37","61","true","3","306","5","20"
"1633","23","71","true","3","285","7","46"
"2537","59","43","true","3","517","7","47"
"5767","79","73","true","3","2118","4","21"
"5561","67","83","true","3","1877","11","36"
"2993","73","41","2993","3","1","4","23"
"493","29","17","true","3","460","6","21"
"1343","17","79","true","3","460","6","21"
"1333","43","31","true","3","838","5","38"
"5767","79","73","true","3","2118","4","19"
"989","23","43","true","3","216","7","39"
"1643","53","31","true","3","280","5","19"
"3397","79","43","true","3","2753","7","30"
"5963","89","67","5963","3","1","11","168"
"1927","47","41","true","3","1272","4","155"
"737","67","11","true","3","89","5","161"
"7663","79","97","true","3","6306","6","163"
"2479","37","67","true","3","963","6","11619"
"1633","71","23","true","3","285","7","168"
"3649","89","41","true","3","1641","4","153"
"2257","37","61","true","3","306","5","155"
"5429","89","61","true","3","4454","5","156"
"451","11","41","true","3","411","4","166"
"1357","59","23","true","3","737","11","179"
"4331","61","71","true","3","3783","5","159"
"1633","23","71","true","3","285","7","158"
"1343","17","79","true","3","460","6","508"
"3127","53","59","true","3","3075","13","277"
"2573","31","83","true","3","621","5","23"
"5609","79","71","true","3","3622","7","22"
"1357","59","23","true","3","737","11","26"
"1909","23","83","true","3","300","11","25"
"3403","83","41","true","3","1641","4","23"
"841","29","29","true","3","88","7","29"
"2257","61","37","true","3","306","5","167"
"1159","61","19","true","3","733","5","38"
"3007","97","31","true","3","1551","5","49"
"121","11","11","121","3","1","5","29"
"4171","97","43","true","3","3008","6","21"
"4559","47","97","true","3","777","6","85"
"3139","43","73","true","3","1607","4","24"
"4399","83","53","true","3","1326","13","35"
"5293","79","67","true","3","1274","11","34"
"2537","59","43","true","3","517","7","54"
"2813","97","29","true","3","1359","6","32"
"2077","31","67","true","3","156","5","27"
"2263","31","73","true","3","1242","4","24"
"2449","31","79","true","3","2264","5","23"
"221","13","17","true","3","66","3","24"
"2291","29","79","true","3","146","7","28"
"1763","43","41","true","3","575","4","25"
"5609","79","71","true","3","3622","7","24"
"4819","79","61","true","3","3844","5","23"
"253","11","23","true","3","100","5","28"
"7921","89","89","true","3","802","11","43"
"1159","19","61","true","3","733","5","20"
"9409","97","97","true","3","389","6","19"
"5609","71","79","true","3","3622","7","27"
"8633","97","89","true","3","7567","6","36"
"5767","73","79","true","3","2118","4","24"
"1633","23","71","true","3","285","7","20"
"2201","31","71","true","3","1582","5","21"
"3827","43","89","true","3","1463","7","22"
"6887","97","71","true","3","6209","6","25"
"5917","97","61","true","3","1648","5","35"
"1273","67","19","true","3","628","6","20"
"377","29","13","true","3","352","3","38"
"517","11","47","true","3","243","5","18"
"4757","67","71","true","3","143","7","29"
"1517","37","41","true","3","1395","4","24"
"2117","29","73","true","3","1242","4","22"
"2491","47","53","true","3","2121","13","36"
"2501","61","41","true","3","2338","4","17"
"671","61","11","671","3","1","5","18"
"2449","79","31","true","3","2264","5","36"
"1501","79","19","true","3","381","6","20"
